fuel_type_cleaned,make_id,transmission_cleaned,number_of_speed,model_cleaned,model,id_model,code_model,version,engine,id_version,msrp_incl_tax,brand,country,date_extraction,trim,cluster_label,unique_engines,msrp_max,msrp_min,date_min,date_max,umap_dim1,umap_dim2,hp,kilowatts,wheel_drive,liter,seats,closest_cluster,similarity_score,llm_match,explanation,mean_price_per_cluster,price_similarity_score,is_match,closest_version,similarity_score_version,unified_id,num_versions,closest_id_version,closest_version_name,similarity_score_percent,num_versions_calculate_similarity_score_percentages,llm_match_version,explanation_version,num_versions_matching_validation_version,expert_validation,stage,msrp_incl_tax_min_match,msrp_incl_tax_max_match,msrp_incl_tax_min_match,msrp_incl_tax_max_match,num_versions_matching_df_final,num_versions_cluster_label_df,num_versions_number_of_clusters_f
mhev_gasoline,g4s6k8g17gg4dh,manual,0,i30,i30,d0d4bbdb373ecb09633089ec00daf844f0d04a8ff6b43fe0e081f1d817820902,italy|hyundai|i30,i30 n line 1.5 t-gdi 159cv 48v hybrid (benzina) manuale 2wd 5 seats,1.5 t-gdi 159cv 48v hybrid 48v (benzina) manuale 2wd 5 seats,b452331ac97c2f131f753d6f49a621c652b381b9f57329046f96a1d9bed3a4a2,32550.0,hyundai,italy,2024-06-07 00:00:00+00:00,n line,246,"['1.5 t-gdi 159cv 48v hybrid 48v (benzina) manuale 2wd', '1.5 t-gdi 159cv 48v hybrid 48v (benzina) manuale 2wd 5 seats']",32550.0,32550.0,2024-06-07 00:00:00+00:00,2024-06-13 00:00:00+00:00,1.51687,-16.01801,159.0,,2,1.5,5.0,97,0.14452153794759046,No,"While both versions are Hyundai i30 N Line models with similar fuel type (mhev_gasoline) and manual transmissions, the engines are significantly different. One is a 1.5L T-GDI with 159hp and 48v mild hybrid system, while the other is a 1.0L T-GDI with 120hp and 48v mild hybrid system. This difference in engine size and horsepower outweighs the similarities in other features.",32550.0,0.9119303635432667,NOT SURE,211,0.648710137423178,a04d18e00e55d28de26058be8470753219284b3f81739c9c8145dce282cd3fd5_b452331ac97c2f131f753d6f49a621c652b381b9f57329046f96a1d9bed3a4a2,2,a04d18e00e55d28de26058be8470753219284b3f81739c9c8145dce282cd3fd5,i30 n line 1.5 t-gdi 159cv 48v hybrid (benzina) manuale,64.8710137423178,2,No,"While both versions are Hyundai i30 N Line models with manual transmissions and similar trims, they have different engines. The first version has a 1.5 T-GDI 159cv 48v engine, while the second version has a 1.0 T-GDI 120cv 48v engine. This difference in engine size and horsepower is significant and makes them distinct versions.",2,reviewed, llm disapproval,29600.0,32550.0,29600.0,32550.0,2,2,2
mhev_gasoline,gtw5d5g1uhh24g,auto,0,tucson,tucson,47973c90a328daa7c4de47a07c76525c1bc9e13f7549893b074be8570d215144,italy|hyundai|tucson,nuova tucson exellence fl 1.6 t-gdi 160cv 48v dct hybrid (benzina) automatico 2wd 5 seats,1.6 t-gdi 160cv 48v dct hybrid 48v (benzina) automatica 2wd 5 seats,a0cb48e2a1cc1476a6fe2051e67f1b93f4466ff992dc8ab7a745687612ea1d31,39650.0,hyundai,italy,2024-05-07 00:00:00+00:00,exellence fl,213,"['1.6 t-gdi 160cv 48v dct hybrid 48v (benzina) automatica 2wd', '1.6 t-gdi 160cv 48v dct hybrid 48v (benzina) automatica 2wd 5 seats']",39650.0,39650.0,2024-05-07 00:00:00+00:00,2024-07-18 00:00:00+00:00,11.692775,4.8535805,160.0,,2,1.6,5.0,NO,No valid cluster found (trim mismatch; model mismatch; fuel mismatch),,,39650.0,-1.0,NEW VERSION,NO VALID CLUSTER,-1.0,a0cb48e2a1cc1476a6fe2051e67f1b93f4466ff992dc8ab7a745687612ea1d31,1,,,-100.0,1,,,1,reviewed,,39650.0,39650.0,39650.0,39650.0,1,1,1
phev_gasoline,hkw5d5g1gev2pp,auto,0,santa fe,nuova santa fe plug-in hybrid,a643f8b6047069fc8b2eb8a02356347532bb638f25b29711025c5dba59ab33d2,italy|hyundai|nuova-santa-fe-plug-in-hybrid,nuova santa fe plug-in hybrid business 1.6 phev 4wd plug-in hybrid automatico 5 seats,1.6 phev 4wd plug-in hybrid automatica 5 seats,a149936769809a01b87340f5feb08093813ffae84017a5df00b3e3cc6f6395fd,55800.0,hyundai,italy,2024-11-28 00:00:00+00:00,business,215,['1.6 phev 4wd plug-in hybrid automatica 5 seats'],55800.0,55800.0,2024-11-28 00:00:00+00:00,2024-11-28 00:00:00+00:00,8.879095,9.725398,,,4,1.6,5.0,317,0.8598706110849839,Yes,"The two versions are extremely similar. Key features like fuel_type_cleaned, transmission_cleaned, model_cleaned, version, engine, and trim are identical.  The differences lie in fields like msrp_incl_tax, number_of_speed, and the presence of some null values in the second version, which are likely due to data availability issues and not indicative of actual version differences.  Since the core defining features match, these versions are considered a good match.",55800.0,-1.0,TRUE,NO VALID CLUSTER,-1.0,a149936769809a01b87340f5feb08093813ffae84017a5df00b3e3cc6f6395fd,1,,,-100.0,1,,,1,reviewed, llm approval,55800.0,55800.0,55800.0,55800.0,1,1,1
ice_gasoline,sww5k5g17ff0tg,manual,0,bayon,nuova bayon,4f75aada913371f499c2d355fdaf64e1f9c478c4d41a13fa27e9a1f302321331,italy|hyundai|nuova-bayon,nuova bayon xline 1.0 t-gdi 100cv benzina manuale 2wd 5 seats,1.0 t-gdi 100cv benzina manuale 2wd 5 seats,a26b7714b99e55446af670cd0f2f8985ce98f244be5129ce5048cf0bc89f8392,24100.0,hyundai,italy,2024-08-02 00:00:00+00:00,xline,218,"['1.0 t-gdi 100cv benzina manuale', '1.0 t-gdi 100cv benzina manuale 2wd 5 seats']",24100.0,24100.0,2024-08-02 00:00:00+00:00,2024-11-28 00:00:00+00:00,3.1810026,-7.4073434,100.0,,2,1.0,5.0,7,0.14595858666573217,No,"The two versions are different, primarily due to the engine. The first version has a 1.0L T-GDI 100hp engine, while the second version has a 1.2L MPI 84hp engine.  Although both are gasoline and manual transmission with the Xline trim, the engine difference is significant enough to consider them different versions.",24100.0,-1.0,NOT SURE,NO VALID CLUSTER,-1.0,a26b7714b99e55446af670cd0f2f8985ce98f244be5129ce5048cf0bc89f8392,1,,,-100.0,1,,,1,reviewed, llm disapproval,24100.0,24100.0,24100.0,24100.0,1,1,1
ice_gasoline,sww5k7615cc004,manual,0,bayon,nuova bayon,4f75aada913371f499c2d355fdaf64e1f9c478c4d41a13fa27e9a1f302321331,italy|hyundai|nuova-bayon,nuova bayon xtech fl 1.2 mpi 79cv benzina manuale 2wd 5 seats,1.2 mpi 79cv benzina manuale 2wd 5 seats,a36721979bdf3db61fb7e312d75805dc8a1ef8d7b59cd969f0ab3659db28a4ca,21150.0,hyundai,italy,2024-06-07 00:00:00+00:00,xtech fl,219,"['1.2 mpi 79cv benzina manuale 2wd', '1.2 mpi 79cv benzina manuale 2wd 5 seats']",21150.0,21150.0,2024-06-07 00:00:00+00:00,2024-07-18 00:00:00+00:00,-18.877584,6.360688,79.0,,2,1.2,5.0,NO,No valid cluster found (trim mismatch; model mismatch),,,21150.0,-1.0,NEW VERSION,NO VALID CLUSTER,-1.0,a36721979bdf3db61fb7e312d75805dc8a1ef8d7b59cd969f0ab3659db28a4ca,1,,,-100.0,1,,,1,reviewed,,21150.0,21150.0,21150.0,21150.0,1,1,1
mhev_gasoline,g4w5k8g17gg4ea,manual,0,i30 sw,nuova i30 wagon,8778ee48d7a9fe7cfe66d70a618e1729370f969932a84fa382ba9cd689df0201,italy|hyundai|nuova-i30-wagon,i30 wagon n line 1.5 t-gdi 159cv 48v hybrid (benzina) manuale,1.5 t-gdi 159cv 48v,a384ecb616a551acfcb0b26365a16df2c0d575bd1ac447592c02650d986f3d75,30600.0,hyundai,italy,2022-06-09 00:00:00+00:00,n line,220,['1.5 t-gdi 159cv 48v'],31050.0,30600.0,2022-06-09 00:00:00+00:00,2022-12-02 00:00:00+00:00,-7.0053306,2.2122848,159.0,,,1.5,,283,0.09295769290333733,No,"The versions are different. Although both are Hyundai i30 SW N Line models with mild hybrid gasoline engines and manual transmissions, they have different engines: the first set has a 1.5 T-GDI 159hp engine, while the second set has a 1.0 T-GDI 120hp engine. This significant difference in engine size and power output makes them distinct versions.",30669.23076923077,-1.0,NOT SURE,NO VALID CLUSTER,-1.0,a384ecb616a551acfcb0b26365a16df2c0d575bd1ac447592c02650d986f3d75,1,,,-100.0,1,,,1,reviewed, llm disapproval,30600.0,31050.0,30600.0,31050.0,1,1,1
hev_gasoline,czw5k6a1tev1hh,auto,0,kona,nuova kona hybrid,5dbe0e03111520839761261fed409977dc1f60ffe80f5c5d5a984c24025f5fbb,italy|hyundai|nuova-kona-hybrid,kona hybrid xclass 1.6 hybrid 6dct 2wd automatico,1.6 hybrid 6dct 2wd,a47a76f589f8208f02f884c02528de704c7c28839219d272a6b7d1eabb0bb3f8,33150.0,hyundai,italy,2022-06-09 00:00:00+00:00,xclass,223,['1.6 hybrid 6dct 2wd'],34500.0,33150.0,2022-06-09 00:00:00+00:00,2023-03-16 00:00:00+00:00,-5.934646,11.203058,,,2,1.6,,307,0.4726815373455728,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical. The engines are very similar (1.6 hybrid 6dct 2wd vs 1.6 hybrid dct 2wd), with the primary difference appearing to be a more verbose description in the second version.  The versions are also nearly identical, differing only slightly in wording.  Given the strong similarities in key features and the minor nature of the differences, these versions are likely the same.",33626.470588235294,0.8848071372343217,TRUE,307,0.6171523636642877,a47a76f589f8208f02f884c02528de704c7c28839219d272a6b7d1eabb0bb3f8_df90abf730070abe4c11db4608bc320cc34daf3c8d957931d38e9b965e9c3574,2,df90abf730070abe4c11db4608bc320cc34daf3c8d957931d38e9b965e9c3574,nuova kona hev xclass 1.6 hybrid dct 2wd automatico 5 seats,61.71523636642877,2,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical across all three versions. The engines are very similar (1.6 hybrid dct 2wd vs 1.6 hybrid 6dct 2wd), with the primary difference appearing to be a more verbose description in some versions. The versions themselves also share significant similarities, with minor wording variations.  The missing horsepower and kilowatt values in all versions prevent a precise comparison on those features, but given the strong alignment in key attributes, it's highly probable these represent the same car version with slight data inconsistencies.",2,reviewed, llm approval,33150.0,37500.0,33150.0,37500.0,2,2,2
hev_gasoline,1yw5k9a1tev1hh,auto,0,kona,nuova kona hev,070aff4183f4399f8cca2a7aab8735b974d21295ba8c15c7240985bf954f7a6c,italy|hyundai|nuova-kona-hev,nuova kona hev xclass 1.6 hybrid dct 2wd automatico 5 seats,1.6 hybrid dct 2wd automatica 5 seats,df90abf730070abe4c11db4608bc320cc34daf3c8d957931d38e9b965e9c3574,37500.0,hyundai,italy,2023-07-13 00:00:00+00:00,xclass,307,"['1.6 hybrid dct 2wd', '1.6 hybrid dct 2wd automatica', '1.6 hybrid dct 2wd automatica 5 seats']",37500.0,37500.0,2023-07-13 00:00:00+00:00,2024-11-28 00:00:00+00:00,-7.0125694,10.894075,,,2,1.6,5.0,223,0.14858380761217319,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical across all three versions. The engines are very similar (1.6 hybrid dct 2wd vs 1.6 hybrid 6dct 2wd), with the primary difference appearing to be a more verbose description in some versions. The versions themselves also share significant similarities, with minor wording variations.  The missing horsepower and kilowatt values in all versions prevent a precise comparison on those features, but given the strong alignment in key attributes, it's highly probable these represent the same car version with slight data inconsistencies.",37500.0,0.8967058823529411,TRUE,223,0.6602058133446934,a47a76f589f8208f02f884c02528de704c7c28839219d272a6b7d1eabb0bb3f8_df90abf730070abe4c11db4608bc320cc34daf3c8d957931d38e9b965e9c3574,2,a47a76f589f8208f02f884c02528de704c7c28839219d272a6b7d1eabb0bb3f8,kona hybrid xclass 1.6 hybrid 6dct 2wd automatico,66.02058133446934,2,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical across all three versions. The engines are very similar (1.6 hybrid dct 2wd vs 1.6 hybrid 6dct 2wd), with the primary difference appearing to be a more verbose description in some versions. The versions themselves also share significant similarities, with minor wording variations.  The missing horsepower and kilowatt values in all versions prevent a precise comparison on those features, but given the strong alignment in key attributes, it's highly probable these represent the same car version with slight data inconsistencies.",2,reviewed, llm approval,33150.0,37500.0,33150.0,37500.0,2,2,2
mhev_gasoline,sws6k5g17hh0om,manual,0,i20,i20,bb4ef382108a7251ff40e6d5976f225010162b22a161da0c34dbe67e00c56d4d,italy|hyundai|i20,nuova i20 prime 1.0 t-gdi 100cv 48v hybrid (benzina) manuale,1.0 t-gdi 100cv 48v hybrid 48v (benzina) manuale 2wd,a5a2b9f1b995f29745574a8886906eb592036a35fcd9d7467d3f47a53ebf062c,23700.0,hyundai,italy,2023-08-03 00:00:00+00:00,prime,224,"['1.0 t-gdi 100cv 48v', '1.0 t-gdi 100cv 48v hybrid 48v (benzina) manuale', '1.0 t-gdi 100cv 48v hybrid 48v (benzina) manuale 2wd']",23700.0,23700.0,2023-08-03 00:00:00+00:00,2024-05-17 00:00:00+00:00,-14.038953,-2.4708533,100.0,,2,1.0,,347,0.07349377264701575,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical. The versions and engines are practically the same, with only minor wording differences (e.g., 'nuova' and explicit seat number).  The horsepower is consistent across the matching versions. The price is available in two of the versions and is identical.  Minor differences in model name ('i20' vs 'nuova i20') can be attributed to regional naming conventions and do not signify a different version.",23700.0,0.9873417721518988,TRUE,347,0.6269133885981695,a5a2b9f1b995f29745574a8886906eb592036a35fcd9d7467d3f47a53ebf062c_fc38c0cddd80a2b917d88010a60ff8bd66b7c1e01cea97a98d6ddac68b52fe52,2,fc38c0cddd80a2b917d88010a60ff8bd66b7c1e01cea97a98d6ddac68b52fe52,i20 prime 1.0 t-gdi 100cv 48v hybrid (benzina) manuale 2wd 5 seats,62.691338859816945,2,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical. The versions and engines are practically the same, with only minor wording differences (e.g., 'nuova' and explicit seat number).  The horsepower is consistent across the matching versions. The price is available in two of the versions and is identical.  Minor differences in model name ('i20' vs 'nuova i20') can be attributed to regional naming conventions and do not signify a different version.",2,reviewed, llm approval,23700.0,24000.0,23700.0,24000.0,2,2,2
mhev_gasoline,sws6k5g17hh0uj,manual,0,i20,i20,bb4ef382108a7251ff40e6d5976f225010162b22a161da0c34dbe67e00c56d4d,italy|hyundai|i20,i20 prime 1.0 t-gdi 100cv 48v hybrid (benzina) manuale 2wd 5 seats,1.0 t-gdi 100cv 48v hybrid 48v (benzina) manuale 2wd 5 seats,fc38c0cddd80a2b917d88010a60ff8bd66b7c1e01cea97a98d6ddac68b52fe52,24000.0,hyundai,italy,2024-08-02 00:00:00+00:00,prime,347,"['1.0 t-gdi 100cv 48v hybrid 48v (benzina) manuale', '1.0 t-gdi 100cv 48v hybrid 48v (benzina) manuale 2wd 5 seats']",24000.0,24000.0,2024-08-02 00:00:00+00:00,2024-11-28 00:00:00+00:00,-7.8450265,8.519607,100.0,,2,1.0,5.0,224,0.07310745578524865,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical. The versions and engines are practically the same, with only minor wording differences (e.g., 'nuova', explicit seat number, and '2wd'). The horsepower is consistent where available (100hp).  Minor differences in model name ('i20' vs 'nuova i20') can be attributed to regional naming conventions or model year updates and do not signify a different version.  The missing data in the second version doesn't contradict the available data in the first.",24000.0,0.9875,TRUE,224,0.614005805382042,a5a2b9f1b995f29745574a8886906eb592036a35fcd9d7467d3f47a53ebf062c_fc38c0cddd80a2b917d88010a60ff8bd66b7c1e01cea97a98d6ddac68b52fe52,2,a5a2b9f1b995f29745574a8886906eb592036a35fcd9d7467d3f47a53ebf062c,nuova i20 prime 1.0 t-gdi 100cv 48v hybrid (benzina) manuale,61.400580538204196,2,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical. The versions and engines are practically the same, with only minor wording differences (e.g., 'nuova' and explicit seat number).  The horsepower is consistent across the matching versions. The price is available in two of the versions and is identical.  Minor differences in model name ('i20' vs 'nuova i20') can be attributed to regional naming conventions and do not signify a different version.",2,reviewed, llm approval,23700.0,24000.0,23700.0,24000.0,2,2,2
mhev_gasoline,gtw5d5g1ugg1v2,auto,0,tucson,nuova tucson,6edd64f9178a993e7c4a8e5f10ee347ee889c0e7733debae13975e7937602b68,italy|hyundai|nuova-tucson,nuova tucson nuova business 1.6 t-gdi 160cv 48v dct hybrid (benzina) automatico 2wd 5 seats,1.6 t-gdi 160cv 48v dct hybrid 48v (benzina) automatica 2wd 5 seats,a6a201c001618eab1833b474c1461e8287f411e5388f475ec6440c679adf5b4b,37150.0,hyundai,italy,2024-07-25 00:00:00+00:00,nuova business,225,['1.6 t-gdi 160cv 48v dct hybrid 48v (benzina) automatica 2wd 5 seats'],37150.0,37150.0,2024-07-25 00:00:00+00:00,2024-07-25 00:00:00+00:00,-0.61325425,20.38351,160.0,,2,1.6,5.0,NO,No valid cluster found (trim mismatch; model mismatch; fuel mismatch),,,37150.0,-1.0,NEW VERSION,NO VALID CLUSTER,-1.0,a6a201c001618eab1833b474c1461e8287f411e5388f475ec6440c679adf5b4b,1,,,-100.0,1,,,1,reviewed,,37150.0,37150.0,37150.0,37150.0,1,1,1
hev_gasoline,jfw5d5g1fev1bb,auto,0,tucson,tucson hybrid,92e5b74cb5c882e09b09ffdb05d1e57880e25f2f1c5ce9585cdc2db80b770c51,italy|hyundai|tucson-hybrid,tucson hybrid n line+ 1.6 hev 230cv at 2wd hybrid automatico,1.6 hev 230cv at 2wd hybrid automatica,a8a35be4aabf66aedcfda9135b0e11cb93400b4ece456a2aa32a8091e2f5d99f,40850.0,hyundai,italy,2023-12-21 00:00:00+00:00,n line+,227,['1.6 hev 230cv at 2wd hybrid automatica'],40850.0,40850.0,2023-12-21 00:00:00+00:00,2024-04-26 00:00:00+00:00,-9.04032,-4.6594563,230.0,,2,1.6,,NO,No valid cluster found (trim mismatch; model mismatch; transmission mismatch; fuel mismatch),,,40850.0,-1.0,NEW VERSION,NO VALID CLUSTER,-1.0,a8a35be4aabf66aedcfda9135b0e11cb93400b4ece456a2aa32a8091e2f5d99f,1,,,-100.0,1,,,1,reviewed,,40850.0,40850.0,40850.0,40850.0,1,1,1
mhev_gasoline,j9w5k5g17gg02b,manual,0,kona,nuova kona,c976e46c402d6708f2aff4c95afcfa1a09e43fac3f4fe811757682bd49f945e4,italy|hyundai|nuova-kona,nuova konan line1.0 t-gdi 120cv 48v imt,1.0 t-gdi 120cv 48v imt,a8df22266fb22ce7c4ba877a57ba936f5a3cff279c7264b1bcc999eadf5d8316,26650.0,hyundai,italy,2022-06-09 00:00:00+00:00,n line,228,['1.0 t-gdi 120cv 48v imt'],26650.0,26650.0,2022-06-09 00:00:00+00:00,2022-06-09 00:00:00+00:00,1.501514,-16.002384,120.0,,,1.0,,309,0.12393273263644462,Yes,"Both versions share the same key features: 'fuel_type_cleaned' (mhev_gasoline), 'transmission_cleaned' (manual), 'model_cleaned' (kona), 'engine' (1.0 t-gdi 120cv 48v imt), and 'trim' (n line).  The version names are very similar, with the second one providing additional clarification in parentheses.  The minor name difference and missing data in the second version do not outweigh the strong agreement on core attributes.",26650.0,0.9906191369606003,TRUE,309,0.5676232907787153,a8df22266fb22ce7c4ba877a57ba936f5a3cff279c7264b1bcc999eadf5d8316_e16a5c6c3f1ec5532014c30b2bf7be064891f497a3c2168d7e792409556a5417,2,e16a5c6c3f1ec5532014c30b2bf7be064891f497a3c2168d7e792409556a5417,kona n line 1.0 t-gdi 120cv 48v imt hybrid (benzina) manuale,56.762329077871534,2,Yes,"The versions are essentially the same. Key features like 'fuel_type_cleaned' (mhev_gasoline), 'transmission_cleaned' (manual), 'model_cleaned' (kona), 'engine' (1.0 t-gdi 120cv 48v imt), and 'trim' (n line) are identical.  The slight variations in the 'version' name (presence/absence of ""nuova"" and minor formatting differences) and the missing data in the second version do not invalidate the strong match based on core attributes. The first set of versions also confirms the 120hp which aligns with the engine description in both.",2,reviewed, llm approval,26150.0,26650.0,26150.0,26650.0,2,2,2
mhev_gasoline,j9w5k5g17gg2mj,manual,0,kona,nuova kona,c976e46c402d6708f2aff4c95afcfa1a09e43fac3f4fe811757682bd49f945e4,italy|hyundai|nuova-kona,kona n line 1.0 t-gdi 120cv 48v imt hybrid (benzina) manuale,1.0 t-gdi 120cv 48v imt,e16a5c6c3f1ec5532014c30b2bf7be064891f497a3c2168d7e792409556a5417,26150.0,hyundai,italy,2022-07-03 00:00:00+00:00,n line,309,['1.0 t-gdi 120cv 48v imt'],26650.0,26150.0,2022-07-03 00:00:00+00:00,2022-12-02 00:00:00+00:00,8.416839,-16.601234,120.0,,,1.0,,228,0.1259384779507404,Yes,"The versions are essentially the same. Key features like 'fuel_type_cleaned' (mhev_gasoline), 'transmission_cleaned' (manual), 'model_cleaned' (kona), 'engine' (1.0 t-gdi 120cv 48v imt), and 'trim' (n line) are identical.  The slight variations in the 'version' name (presence/absence of ""nuova"" and minor formatting differences) and the missing data in the second version do not invalidate the strong match based on core attributes. The first set of versions also confirms the 120hp which aligns with the engine description in both.",26400.0,0.990530303030303,TRUE,228,0.6449070137179261,a8df22266fb22ce7c4ba877a57ba936f5a3cff279c7264b1bcc999eadf5d8316_e16a5c6c3f1ec5532014c30b2bf7be064891f497a3c2168d7e792409556a5417,2,a8df22266fb22ce7c4ba877a57ba936f5a3cff279c7264b1bcc999eadf5d8316,nuova konan line1.0 t-gdi 120cv 48v imt,64.49070137179261,2,Yes,"The versions are essentially the same. Key features like 'fuel_type_cleaned' (mhev_gasoline), 'transmission_cleaned' (manual), 'model_cleaned' (kona), 'engine' (1.0 t-gdi 120cv 48v imt), and 'trim' (n line) are identical.  The slight variations in the 'version' name (presence/absence of ""nuova"" and minor formatting differences) and the missing data in the second version do not invalidate the strong match based on core attributes. The first set of versions also confirms the 120hp which aligns with the engine description in both.",2,reviewed, llm approval,26150.0,26650.0,26150.0,26650.0,2,2,2
